"Plot" "Treeno" "Species" "x" "y" "dbh" "d.end" "baf2" "AGR" "RGR" "AGR.g" "RGR.g" "year" "period" "xmax" "ymax"
"384" "COR-P-II" 38 1 13.3064896453345 25.2528548152709 33.05 NA 0.193563841450365 NA NA NA NA "2005" 4 25 40
"385" "COR-P-II" 39 1 17.276067721269 24.7105579417232 41.7 42.6 0.0866357108637622 0.224999999999998 0.00533828111764212 0.00148970396642409 0.0106765622352843 "2005" 4 25 40
"386" "COR-P-II" 40 1 16.3018488846865 20.7843436507747 35.4 35.4 0.154150609728837 0 0 0 0 "2005" 4 25 40
"387" "COR-P-II" 41 1 15.0160674254113 18.6315967917633 28.75 29.1 0.340417231763413 0.0875000000000004 0.00302510173352188 0.000397558732834754 0.00605020346704377 "2005" 4 25 40
"388" "COR-P-II" 42 1 13.7681008905951 17.0061354640232 47.65 48.1 0.100544524079491 0.112499999999999 0.00234988675287606 0.000846021084134681 0.00469977350575213 "2005" 4 25 40
"389" "COR-P-II" 43 1 15.913732346789 15.6285423984948 38.2 39.35 0.176522774615805 0.2875 0.00741511481272072 0.00175109429267983 0.0148302296254414 "2005" 4 25 40
"390" "COR-P-II" 44 1 15.4172839638717 13.5884999962152 37.25 38.35 0.168825350615887 0.275 0.00727564574692419 0.0016328427817033 0.0145512914938484 "2005" 4 25 40
"391" "COR-P-II" 45 1 14.0636996339949 11.458086312934 23.8 23.8 0.400741638247839 0 0 0 0 "2005" 4 25 40
"392" "COR-P-II" 46 1 15.9872101251601 10.1427128335079 22.35 NA 0.38534311863222 NA NA NA NA "2005" 4 25 40
"393" "COR-P-II" 47 1 11.0917808391794 10.2111241334667 36.6 36.6 0.150882977733876 0 0 0 0 "2005" 4 25 40
"394" "COR-P-II" 48 1 13.7432540039458 6.73528580918811 35.15 35.15 0.114198816738719 0 0 0 0 "2005" 4 25 40
"395" "COR-P-II" 49 1 12.3972669999215 2.2608759056368 34 35.35 0.0890730827539997 0.3375 0.00973446693160507 0.00183827348881694 0.0194689338632101 "2005" 4 25 40
"396" "COR-P-II" 51 1 16.3266143628735 1.31246760682121 33 34.35 0.123409870281606 0.337499999999999 0.0100236143004695 0.0017852591127876 0.0200472286009389 "2005" 4 25 40
"397" "COR-P-II" 52 1 18.2142781624418 0.0669225936649218 38.3 38.3 0.0705696240350091 0 0 0 0 "2005" 4 25 40
"398" "COR-P-II" 53 1 23.457466987122 3.49407752870185 29.3 29.3 0.126913645483847 0 0 0 0 "2005" 4 25 40
"399" "COR-P-II" 54 1 24.154661460934 5.9016073552432 29.15 NA 0.162068187424541 NA NA NA NA "2005" 4 25 40
"400" "COR-P-II" 55 1 22.1553031044558 7.16474003330223 36.1 36.5 0.117375526968115 0.0999999999999996 0.00275484881240273 0.000570199066626545 0.00550969762480535 "2005" 4 25 40
"401" "COR-P-II" 56 1 18.9319983899302 5.83849280246 34.45 34.7 0.117224642386033 0.0625 0.00180767237328638 0.000339439268743334 0.00361534474657299 "2005" 4 25 40
"402" "COR-P-II" 57 1 20.742443085852 10.0147617117868 35.75 35.9 0.129871396112269 0.0374999999999996 0.00104675658855413 0.000211026669027857 0.00209351317710826 "2005" 4 25 40
"403" "COR-P-II" 58 1 21.8701651317134 12.3176492442726 31.35 31.45 0.196691338221356 0.0250000000000004 0.000796179016880005 0.0001233075116534 0.0015923580337599 "2005" 4 25 40
"404" "COR-P-II" 59 1 22.7283856601961 13.9853840926494 35.65 35.9 0.121182854691428 0.0624999999999982 0.00174703715848201 0.000351220241194293 0.00349407431696414 "2005" 4 25 40
"405" "COR-P-II" 60 1 24.4263496614948 18.1561672625462 27.15 27.3 0.136790623961585 0.0374999999999996 0.00137741395274238 0.000160368487488717 0.00275482790548476 "2005" 4 25 40
"406" "COR-P-II" 61 1 19.8838614138096 18.4517032495974 33.9 33.9 0.129938770414237 0 0 0 0 "2005" 4 25 40
"407" "COR-P-II" 62 1 22.3941172267859 25.3807021493965 27.5 27.75 0.149567025491031 0.0625 0.00226245887997945 0.00027120780329818 0.004524917759959 "2005" 4 25 40
"408" "COR-P-II" 63 1 24.4338728842125 29.4958933792175 31.45 33.35 0.104873047009892 0.474999999999999 0.0146646973037957 0.00241745554693734 0.0293293946075915 "2005" 4 25 40
"409" "COR-P-II" 64 1 22.0381752930579 30.5976097908842 28.95 37.55 0.180288020161886 2.15 0.0650257935477848 0.011229230241175 0.13005158709557 "2005" 4 25 40
"410" "COR-P-II" 65 1 19.3167702203081 29.7795856897647 30.2 31 0.189816782314858 0.2 0.00653632002608062 0.00096132735199848 0.0130726400521612 "2005" 4 25 40
"411" "COR-P-II" 66 1 18.7522265013777 32.8630842529906 48.75 50.7 0.0626499445287341 0.487500000000001 0.00980517828832039 0.00380775755830648 0.0196103565766407 "2005" 4 25 40
"412" "COR-P-II" 67 1 22.1815278304243 35.8697535721208 23.6 23.6 0.208494436559542 0 0 0 0 "2005" 4 25 40
"413" "COR-P-II" 68 1 23.1290868012529 37.8419414426853 25.95 26.55 0.122204048591068 0.149999999999999 0.00571453451901249 0.000618501053675485 0.011429069038025 "2005" 4 25 40
"414" "COR-P-II" 69 1 17.2388557571592 36.5613992734484 35.7 35.75 0.0961367986170546 0.0124999999999993 0.000349895088605834 7.01458734684232e-05 0.000699790177211557 "2005" 4 25 40
"415" "COR-P-III" 1 1 4.6224350436462 41.1499180665001 16.65 16.95 0.253829744809193 0.0750000000000002 0.00446440435000162 0.000197920337176158 0.00892880870000323 "2005" 4 25 40
"416" "COR-P-III" 2 1 5.14646356758909 37.6030191243121 29.75 31.6 0.119703276923308 0.4625 0.0150819971503069 0.00222851820125505 0.0301639943006138 "2005" 4 25 40
"417" "COR-P-III" 3 1 2.14890993731411 36.5707104332578 31 33.3 0.101840759875274 0.574999999999999 0.0178925481253129 0.00290381335962121 0.0357850962506259 "2005" 4 25 40
"418" "COR-P-III" 4 1 5.5939823943511 35.3921584548682 11.65 11.9 1.25501197883631 0.0625 0.00530805502644349 0.000115600792175062 0.010616110052887 "2005" 4 25 40
"419" "COR-P-III" 5 1 6.02416059575877 33.7737682933085 24.9 27.35 0.20960589200099 0.612500000000001 0.0234621813493321 0.0025135195597979 0.0469243626986642 "2005" 4 25 40
"420" "COR-P-III" 6 1 2.85582258721275 33.3338089047256 24.6 27.75 0.191819234546057 0.7875 0.0301223493135316 0.00323785301599119 0.0602446986270632 "2005" 4 25 40
"421" "COR-P-III" 7 1 0.731827741657989 34.4784795543263 25.95 NA 0.149062377184294 NA NA NA NA "2005" 4 25 40
"422" "COR-P-III" 8 1 0.931608494364591 27.7287112137942 26.4 28.85 0.14394414468804 0.612500000000001 0.0221864957004595 0.00265783647232218 0.0443729914009191 "2005" 4 25 40
"423" "COR-P-III" 9 1 2.96703875927848 26.8784302974657 19.7 20.45 0.381723181603933 0.1875 0.00934106168621707 0.000591257554882642 0.018682123372434 "2005" 4 25 40
"424" "COR-P-III" 10 1 3.88836378456132 24.3985943759202 26.9 28.85 0.2513110723626 0.487500000000001 0.0174959265865788 0.00213456494595863 0.0349918531731578 "2005" 4 25 40
"425" "COR-P-III" 11 1 1.66973733530882 25.1276764554402 22.4 23.85 0.272911048133204 0.362500000000001 0.015680814618339 0.00131676910832104 0.0313616292366781 "2005" 4 25 40
"426" "COR-P-III" 12 1 1.54532978797671 21.3205936139241 15.45 15.9 0.517564428301739 0.1125 0.00717752647060776 0.000277000114753236 0.0143550529412156 "2005" 4 25 40
"427" "COR-P-III" 13 1 3.31614283193131 20.1061331726743 14.1 14.2 0.871842593051157 0.0249999999999999 0.0017667918057731 5.55669200603694e-05 0.00353358361154621 "2005" 4 25 40
"428" "COR-P-III" 14 1 3.21541189793494 17.6766422220972 24.8 28.65 0.249454177094273 0.962499999999999 0.036077447497453 0.00404052993898338 0.072154894994906 "2005" 4 25 40
"429" "COR-P-III" 15 1 2.68265270473445 14.7194310963809 17.15 17.95 0.594387891045813 0.2 0.0113979853305848 0.00055134951070501 0.0227959706611695 "2005" 4 25 40
"430" "COR-P-III" 16 1 1.29489050698249 14.2692843619811 28.7 31.65 0.133655669796923 0.737499999999999 0.0244602564561525 0.0034956599631264 0.0489205129123048 "2005" 4 25 40
"431" "COR-P-III" 17 1 1.04327640196903 8.61452500882047 19.45 21.95 0.402549945553521 0.625 0.0302300173641812 0.0020322177477909 0.0604600347283625 "2005" 4 25 40
"432" "COR-P-III" 18 1 2.22203494240945 7.82962418493322 33.85 37.55 0.100023633125711 0.925000000000001 0.025933594712965 0.00518716217015844 0.0518671894259298 "2005" 4 25 40
"433" "COR-P-III" 19 1 0.01 3.53891766810421 17.55 18.7 0.296221282720117 0.287500000000001 0.0158673934871665 0.000818532148415778 0.0317347869743331 "2005" 4 25 40
"434" "COR-P-III" 20 1 1.50287063392512 2.85683023209323 13.95 13.95 0.678870593613522 0 0 0 0 "2005" 4 25 40
"435" "COR-P-III" 21 1 1.41095594624677 0.759024785873644 23.65 24.4 0.140806243060135 0.1875 0.00780500434030362 0.000707594657835889 0.015610008680607 "2005" 4 25 40
"436" "COR-P-III" 22 1 3.06939475389596 2.28474354150388 17.2 17.65 0.467520213696475 0.112499999999999 0.00645659988997449 0.000307925167437008 0.0129131997799491 "2005" 4 25 40
"437" "COR-P-III" 23 1 4.57017693595459 2.62589723416512 19.9 20.7 0.353879525611829 0.2 0.00985349213521913 0.00063774330867873 0.0197069842704384 "2005" 4 25 40
"438" "COR-P-III" 24 1 5.86601742176527 4.25431193421333 18.25 18.55 0.533593852550552 0.0750000000000002 0.00407617725623588 0.000216769893097696 0.00815235451247187 "2005" 4 25 40
"439" "COR-P-III" 25 1 3.2850283678688 4.9114333108762 23.45 25.55 0.239039397545401 0.524999999999999 0.0214417054393563 0.00202043677533993 0.0428834108787123 "2005" 4 25 40
"440" "COR-P-III" 26 1 4.1271771768968 7.14339822624857 10.5 10.5 1.46210724856309 0 0 0 0 "2005" 4 25 40
"441" "COR-P-III" 27 1 5.16549082616076 14.2986641029125 24.7 26.8 0.246110959361293 0.524999999999999 0.0203996609707199 0.00212352028428585 0.0407993219414398 "2005" 4 25 40
"442" "COR-P-III" 28 1 4.43192906924288 16.3156448040566 16.85 17.1 0.671482879598685 0.0625 0.00368195167756091 0.000166651672795896 0.00736390335512171 "2005" 4 25 40
"443" "COR-P-III" 29 1 6.49330704273394 16.9462071327811 14.05 14.25 0.990759289537343 0.0499999999999998 0.00353362773372612 0.000111133840120738 0.00706725546745224 "2005" 4 25 40
"444" "COR-P-III" 30 1 7.89367157628545 39.2951308691306 19.65 23.65 0.269037232964402 1 0.0463214441556679 0.00340077404751095 0.0926428883113359 "2005" 4 25 40
"445" "COR-P-III" 31 1 4.97612500270157 18.3331590632398 19.3 20.9 0.505717618377739 0.399999999999999 0.0199110157649813 0.00126292024674309 0.0398220315299627 "2005" 4 25 40
"446" "COR-P-III" 32 1 7.3134452470929 18.801866941515 15.2 NA 0.839485217604769 NA NA NA NA "2005" 4 25 40
"447" "COR-P-III" 33 1 5.12771626579116 21.1652741895994 27.15 29.15 0.242217185841414 0.5 0.0177694666041393 0.00221089582996382 0.0355389332082785 "2005" 4 25 40
"448" "COR-P-III" 34 1 6.76293451604557 22.0148636634248 13.3 13.95 1.2028823555733 0.1625 0.0119288682599166 0.000347784124229431 0.0238577365198331 "2005" 4 25 40
"449" "COR-P-III" 35 1 5.06397623777344 23.0175768670332 21.35 22.35 0.521100942293263 0.25 0.0114436453462361 0.000858047493511711 0.0228872906924721 "2005" 4 25 40
"450" "COR-P-III" 36 1 5.87101556537233 24.2869659026361 29.4 31.8 0.223684858350006 0.600000000000001 0.0196179038603738 0.00288398205599543 0.0392358077207476 "2005" 4 25 40
"451" "COR-P-III" 37 1 7.56823420504362 23.7375053588737 13.9 14.35 1.0575445231108 0.1125 0.00796527551724602 0.00024960935380475 0.0159305510344918 "2005" 4 25 40
"452" "COR-P-III" 38 1 7.6182469265275 26.3929999884465 20 20.7 0.376784855782482 0.175 0.00860035667933312 0.000559399841879832 0.0172007133586661 "2005" 4 25 40
"453" "COR-P-III" 39 1 8.80499374572401 31.9877526181101 27.95 32.3 0.151483465107943 1.0875 0.0361625076568757 0.00514607602873571 0.0723250153137512 "2005" 4 25 40
"454" "COR-P-III" 40 1 7.77191013650487 35.6528205924268 21.3 24.35 0.291301371522668 0.7625 0.0334561942033048 0.00273382374463088 0.0669123884066097 "2005" 4 25 40
"455" "COR-P-III" 41 1 11.6909398726859 40.3338779438088 26 NA 0.172482515015656 NA NA NA NA "2005" 4 25 40
"456" "COR-P-III" 42 1 10.881270646262 39.0277046230808 21.55 23.05 0.302593315386482 0.374999999999999 0.0168224882232251 0.00131357842828223 0.0336449764464503 "2005" 4 25 40
"457" "COR-P-III" 43 1 13.1664710421667 38.2791826457439 20.5 22.45 0.345811579317428 0.487500000000001 0.0227164320109752 0.00164447649199862 0.0454328640219506 "2005" 4 25 40
"458" "COR-P-III" 44 1 14.5817202190303 39.5320556510351 23.1 24.45 0.246685565872023 0.3375 0.0141993995982833 0.00126041679009727 0.0283987991965666 "2005" 4 25 40
"459" "COR-P-III" 45 1 16.8393933638311 39.8221400719293 25.4 28.95 0.16439634963572 0.887500000000001 0.0327052574986284 0.0037884171285328 0.0654105149972567 "2005" 4 25 40
"460" "COR-P-III" 46 1 15.628369216535 37.5457568628307 14.8 15.15 0.711668082095439 0.0874999999999999 0.00584333779632729 0.000205823406195342 0.0116866755926543 "2005" 4 25 40
"461" "COR-P-III" 47 1 16.1862360860193 35.7208706866728 18.9 21.45 0.439729899945986 0.6375 0.0316406808271074 0.0020202895131843 0.0632813616542147 "2005" 4 25 40
"462" "COR-P-III" 48 1 15.4128034793539 33.727575173472 14.55 14.95 0.675994048016041 0.0999999999999996 0.00678007655479851 0.000231692458202246 0.0135601531095968 "2005" 4 25 40
"463" "COR-P-III" 49 1 11.6168059882089 35.0732337658425 21.1 24.2 0.29716892175914 0.774999999999999 0.034269898170155 0.00275733660214759 0.0685397963403098 "2005" 4 25 40
"464" "COR-P-III" 50 1 12.1673002901087 33.8281437997855 10.45 10.45 1.60122960049905 0 0 0 0 "2005" 4 25 40
"465" "COR-P-III" 51 1 12.3189645732753 31.9310602630873 29 34.2 0.140672003951846 1.3 0.0412324535205214 0.00645283131047344 0.0824649070410428 "2005" 4 25 40
"466" "COR-P-III" 52 1 12.4570722631852 26.3887149773812 23.05 26 0.306746819255873 0.7375 0.0301076921447061 0.00284112876870506 0.0602153842894123 "2005" 4 25 40
"467" "COR-P-III" 53 1 13.9710270621481 24.8136524812568 16.3 17.3 0.581875767948283 0.249999999999999 0.014885348422754 0.000659734457253854 0.0297706968455081 "2005" 4 25 40
"468" "COR-P-III" 54 1 10.884846617372 26.0521254370702 22.2 24.15 0.373244503585727 0.4875 0.021048022805087 0.00177465623758175 0.042096045610174 "2005" 4 25 40
"469" "COR-P-III" 55 1 11.2172661580453 23.9424682969219 35.5 41.95 0.116668020610119 1.6125 0.0417364341079614 0.0098086904005151 0.0834728682159225 "2005" 4 25 40
"470" "COR-P-III" 56 1 12.1461137220342 19.4141547915568 20.95 21.05 0.447390370313728 0.0249999999999995 0.00119047844006093 8.24668071567301e-05 0.00238095688012174 "2005" 4 25 40
"471" "COR-P-III" 57 1 10.960117427104 18.2650513199707 26.95 29.65 0.285054885717547 0.674999999999999 0.0238697070221821 0.00300061368325995 0.0477394140443642 "2005" 4 25 40
"472" "COR-P-III" 58 1 9.03815473804094 18.5304518132806 18.2 18.55 0.641347222209465 0.0875000000000004 0.00476204874267361 0.000252554596917491 0.00952409748534722 "2005" 4 25 40
"473" "COR-P-III" 59 1 9.81051513675085 17.0546251247754 20.2 21.3 0.565123302428277 0.274999999999999 0.0132561170770551 0.000896335653977336 0.0265122341541101 "2005" 4 25 40
"474" "COR-P-III" 60 1 13.0455026028597 16.2822385025978 26 26 0.302709631146281 0 0 0 0 "2005" 4 25 40
"475" "COR-P-III" 61 1 9.26302325515349 14.8617280365414 26.1 28.65 0.426707573854466 0.637499999999999 0.0233045322080252 0.00274128502718315 0.0466090644160504 "2005" 4 25 40
"476" "COR-P-III" 62 1 8.70908806706803 14.9103573219649 24.15 25.75 0.535510859868494 0.4 0.0160375617527908 0.00156765473414131 0.0320751235055817 "2005" 4 25 40
"477" "COR-P-III" 63 1 8.21473817560037 12.5664240497051 23.95 26.65 0.267102281772384 0.675 0.0267052066887323 0.00268252742708398 0.0534104133774647 "2005" 4 25 40
"478" "COR-P-III" 64 1 11.7261358054664 8.66370798458207 24.7 26.3 0.22027953437892 0.399999999999999 0.0156914238874468 0.00160221225333079 0.0313828477748935 "2005" 4 25 40
"479" "COR-P-III" 65 1 9.56756702770964 6.7817308774703 16.15 17.9 0.614817223915172 0.4375 0.0257201657945109 0.00116999782653614 0.0514403315890219 "2005" 4 25 40
"480" "COR-P-III" 66 1 7.47316064533812 6.50596303039232 25.75 28.9 0.204463105452708 0.7875 0.0288517420021603 0.00338010825833655 0.0577034840043207 "2005" 4 25 40
"481" "COR-P-III" 67 1 10.4670053649911 5.21254361094408 16.15 16.35 0.619314461853468 0.0500000000000007 0.00307696191864926 0.000127627201552087 0.00615392383729851 "2005" 4 25 40
"482" "COR-P-III" 68 1 10.000359139638 2.97624168580877 18 19.05 0.41937035043644 0.2625 0.0141738359191363 0.000763848801289232 0.0283476718382727 "2005" 4 25 40
"483" "COR-P-III" 69 1 7.16560260816937 3.61714371209406 27 NA 0.195474952684455 NA NA NA NA "2005" 4 25 40
"484" "COR-P-III" 70 1 7.32076237726347 0.941543135390939 17.95 NA 0.322134164432024 NA NA NA NA "2005" 4 25 40
"485" "COR-P-III" 71 1 11.9087039420722 1.17278802268846 22.65 24.35 0.208994375117465 0.425000000000001 0.018092999399889 0.00156883283138641 0.0361859987997779 "2005" 4 25 40
"486" "COR-P-III" 72 1 14.2213227202301 0.191772535088157 16.35 17.6 0.386266182033845 0.3125 0.0184177511752109 0.000833258363979481 0.0368355023504219 "2005" 4 25 40
"487" "COR-P-III" 73 1 18.7057018130302 0.744903760075667 15.85 15.85 0.466295910105997 0 0 0 0 "2005" 4 25 40
"488" "COR-P-III" 74 1 17.1994525512034 2.333443076947 16.15 16.95 0.496998190630601 0.200000000000001 0.0120869460394485 0.000519933584169115 0.0241738920788971 "2005" 4 25 40
"489" "COR-P-III" 75 1 15.0298973359877 2.35567296966281 14.85 15.35 0.788606324892669 0.125 0.00827890219612426 0.000296487806682536 0.0165578043922487 "2005" 4 25 40
"490" "COR-P-III" 76 1 14.9963936205534 3.58446160122322 16.35 17.25 0.891944947178433 0.225 0.0133960615335266 0.000593761011528469 0.0267921230670531 "2005" 4 25 40
"491" "COR-P-III" 77 1 14.1695420940821 3.62737492284431 24.6 NA 0.306680440249 NA NA NA NA "2005" 4 25 40
"492" "COR-P-III" 78 1 12.1512175676057 5.23860616193543 15.2 NA 0.746907402799509 NA NA NA NA "2005" 4 25 40
"493" "COR-P-III" 79 1 13.8866918861452 5.19989066517247 12.9 12.9 1.25683272916745 0 0 0 0 "2005" 4 25 40
"494" "COR-P-III" 80 1 15.6197586357937 5.2141959531266 20.75 21.45 0.389473031367526 0.175 0.00829459967432966 0.000580016543669015 0.0165891993486593 "2005" 4 25 40
"495" "COR-P-III" 81 1 17.6378652041462 7.3110855255103 21.55 24.3 0.278804760987331 0.687500000000001 0.0300251334491866 0.00247572227318439 0.060050266898373 "2005" 4 25 40
"496" "COR-P-III" 82 1 13.3657811245648 6.46635384208265 13.45 NA 1.06396101569184 NA NA NA NA "2005" 4 25 40
"497" "COR-P-III" 83 1 14.5213494236639 7.09556200010128 18.95 21 0.461677111535484 0.5125 0.0256796265487469 0.00160805365217106 0.0513592530974939 "2005" 4 25 40
"498" "COR-P-III" 84 1 15.6273318506685 11.2777658295622 24.55 27.3 0.256758561508528 0.6875 0.0265437119875961 0.00279969901558584 0.0530874239751922 "2005" 4 25 40
"499" "COR-P-III" 85 1 18.0350200885509 12.0721274280559 16 16.1 0.698227345555473 0.0250000000000004 0.00155763743765902 6.3028202612646e-05 0.00311527487531804 "2005" 4 25 40
"500" "COR-P-III" 86 1 19.8995256293786 12.4951488083937 20.85 21.3 0.351890262791186 0.1125 0.00533828111764223 0.000372425991606026 0.0106765622352843 "2005" 4 25 40
"501" "COR-P-III" 87 1 17.8010501514698 14.0210933252797 19.85 20.8 0.521032480758262 0.237499999999999 0.0116872448935181 0.000758252839375019 0.0233744897870363 "2005" 4 25 40
"502" "COR-P-III" 88 1 15.0961943015561 13.7837500481722 30.75 33.85 0.182995596100943 0.774999999999999 0.0240122512764392 0.00393209590504932 0.0480245025528786 "2005" 4 25 40
"503" "COR-P-III" 89 1 14.4896989769263 16.2334652196162 21.9 21.9 0.47210154166968 0 0 0 0 "2005" 4 25 40
"504" "COR-P-III" 90 1 17.2933213014683 15.7274544871903 22.9 25.25 0.384566169187958 0.5875 0.0244223112902937 0.00222174414209575 0.0488446225805875 "2005" 4 25 40
"505" "COR-P-III" 91 1 19.0057201108703 14.9857400424349 15.75 16.15 0.83473833026063 0.0999999999999996 0.00626992109925584 0.000250542014123784 0.0125398421985117 "2005" 4 25 40
"506" "COR-P-III" 92 1 20.8704680625231 15.1018739169388 16.6 17.85 0.667871181399311 0.3125 0.0181502032157876 0.000845530210282566 0.0363004064315753 "2005" 4 25 40
"507" "COR-P-III" 93 1 19.8332623597773 16.386763534841 11.55 11.55 1.42049685014364 0 0 0 0 "2005" 4 25 40
"508" "COR-P-III" 94 1 18.6216795404769 18.2745898170965 20.25 21.95 0.455745565264094 0.425 0.020153086492158 0.00140861160605332 0.040306172984316 "2005" 4 25 40
"509" "COR-P-III" 95 1 17.2397964444879 17.9142786890146 15.2 15.6 0.988383773006639 0.1 0.00649387160081516 0.000241902634326415 0.0129877432016303 "2005" 4 25 40
"510" "COR-P-III" 96 1 15.3319928342114 18.4385604688015 22.75 25.45 0.369393091702901 0.675 0.0280376493998931 0.0025552929246136 0.0560752987997861 "2005" 4 25 40
"511" "COR-P-III" 97 1 17.3234292741656 19.581405123872 22.7 24.75 0.407725768998756 0.5125 0.0216151411318356 0.00190994107122696 0.0432302822636712 "2005" 4 25 40
"512" "COR-P-III" 98 1 17.6625043851113 20.299545130512 16.9 18.55 0.781532292585227 0.412500000000001 0.0232890417811041 0.00114849755181313 0.0465780835622083 "2005" 4 25 40
"513" "COR-P-III" 99 1 15.286161897873 22.2129040574636 12.55 13 0.959222566138209 0.1125 0.00880717297093592 0.000225752884591555 0.0176143459418721 "2005" 4 25 40
"514" "COR-P-III" 100 1 17.5154604043812 23.6985702948395 19.8 21.3 0.296426453571019 0.374999999999999 0.0182562837537223 0.00121049491933631 0.0365125675074448 "2005" 4 25 40
"515" "COR-P-III" 101 1 21.5532984988918 19.9938603841287 18.4 19.95 0.389713268238058 0.3875 0.0202196196802331 0.00116715075819382 0.0404392393604663 "2005" 4 25 40
"516" "COR-P-III" 102 1 21.7553188184677 22.7845278294683 22.75 24.2 0.190723006944618 0.3625 0.0154468719414204 0.00133669858671724 0.0308937438828406 "2005" 4 25 40
"517" "COR-P-III" 103 1 21.1019818119287 30.8987050986613 19.8 NA 0.299513841181815 NA NA NA NA "2005" 4 25 40
"518" "COR-P-III" 104 1 18.5233239857355 31.5169476201788 24.45 26.7 0.231245056630414 0.562499999999999 0.0220083373713307 0.00225973777825009 0.0440166747426614 "2005" 4 25 40
"519" "COR-P-III" 105 1 17.1723355073139 31.7210827008762 15.35 15.7 0.673950827443772 0.0874999999999999 0.00563630958026407 0.000213382863518044 0.0112726191605281 "2005" 4 25 40
"520" "COR-P-III" 106 1 20.6446991676278 32.8224235248403 11.8 NA 1.23652916248854 NA NA NA NA "2005" 4 25 40
"521" "COR-P-III" 107 1 22.11115984305 34.4128678298821 20.8 21.1 0.303161580863245 0.0750000000000011 0.00358001344368719 0.000246811372847653 0.00716002688737449 "2005" 4 25 40
"522" "COR-P-III" 108 1 20.3821982581349 34.4240409175142 12.85 12.85 1.04358923286137 0 0 0 0 "2005" 4 25 40
"523" "COR-P-III" 109 1 19.252427086635 33.4696981593565 21.65 NA 0.338452867566641 NA NA NA NA "2005" 4 25 40
"524" "COR-P-III" 110 1 17.8156669541475 35.4157067209241 22.75 24.35 0.295881890500062 0.4 0.0169916760329099 0.00147969013984079 0.0339833520658197 "2005" 4 25 40
"525" "COR-P-III" 111 1 18.3621846002132 37.1341229867162 16.75 17.55 0.534631426579167 0.2 0.0116639229101999 0.000538783140090649 0.0233278458203996 "2005" 4 25 40
"526" "COR-P-III" 112 1 20.1323427705054 38.3988115065295 19.15 20.6 0.326101945057935 0.362500000000001 0.0182470900422201 0.00113170966607051 0.0364941800844403 "2005" 4 25 40
"527" "COR-P-III" 113 1 22.0055098840869 39.9681164369357 22.9 24.3 0.16016026572655 0.350000000000001 0.0148348599465772 0.00129747776593258 0.0296697198931544 "2005" 4 25 40
"528" "COR-P-III" 114 1 22.4751070820983 37.9900164719137 19.75 21 0.288368219055047 0.3125 0.0153422365940731 0.00100015547370144 0.030684473188146 "2005" 4 25 40
"529" "COR-P-III" 115 1 23.3276098576337 36.4700740329693 16.1 16.8 0.447950755574352 0.174999999999999 0.0106399036046989 0.000452192992576079 0.0212798072093979 "2005" 4 25 40
"530" "COR-P-III" 116 1 24.7594451532098 34.2574557454323 21.6 24.25 0.199362541931755 0.6625 0.0289308256733432 0.00238569600870496 0.0578616513466864 "2005" 4 25 40
"531" "COR-P-III" 117 1 23.4032857753082 32.9306544258183 14.65 15.85 0.615554811387423 0.3 0.0196822912150534 0.000718639319508666 0.0393645824301068 "2005" 4 25 40
"532" "COR-P-III" 118 1 24.6396418097988 30.7763787340884 24.45 27.9 0.129338654679004 0.862499999999999 0.0329991182266097 0.00354621996989511 0.0659982364532193 "2005" 4 25 40
"533" "COR-P-III" 119 1 23.669179216638 20.4832935136467 24.95 27.35 0.152902185432532 0.600000000000001 0.0229606766676157 0.0024645794367412 0.0459213533352313 "2005" 4 25 40
"534" "COR-P-III" 120 1 23.641900460133 17.8081223285739 11.4 11.4 0.899793033695213 -4.44089209850063e-16 0 -4.33680868994202e-19 0 "2005" 4 25 40
"535" "COR-P-III" 121 1 22.5359216848719 15.1971326792892 29.65 32.35 0.132341921436034 0.675000000000001 0.0217879738757938 0.00328689131381832 0.0435759477515876 "2005" 4 25 40
"536" "COR-P-III" 122 1 24.3227291482258 11.1507546582803 22.5 25.25 0.175371009846486 0.6875 0.0288277116277487 0.00257831490827819 0.0576554232554972 "2005" 4 25 40
"537" "COR-P-III" 123 1 21.824347461253 10.1282117759528 20.95 23 0.265980321229225 0.512499999999999 0.0233388923902507 0.00176906027566754 0.0466777847805014 "2005" 4 25 40
"538" "COR-P-III" 124 1 20.9043561363503 6.72837634433211 18.95 20.95 0.39141411812769 0.499999999999999 0.0250836787099278 0.00156686933597791 0.0501673574198557 "2005" 4 25 40
"539" "COR-P-III" 125 1 22.389926781925 6.08867652644359 24.45 26.35 0.211654884599923 0.475000000000001 0.0187095147666226 0.00189516576827804 0.0374190295332452 "2005" 4 25 40
"540" "COR-P-III" 126 1 24.2046885661937 5.11628737267882 17.15 18.9 0.414577239513294 0.4375 0.024290937113412 0.00123872016583341 0.0485818742268238 "2005" 4 25 40
"541" "COR-P-III" 127 1 24.2051619917704 3.98065989156181 14.75 15.05 0.588853708237057 0.0750000000000002 0.00503372710226402 0.00017553648951933 0.010067454204528 "2005" 4 25 40
"542" "COR-P-III" 128 1 23.008773890371 3.44669218576917 15.15 17.4 0.603353413827059 0.5625 0.0346174185662762 0.00143801494979552 0.0692348371325525 "2005" 4 25 40
