"Plot" "Treeno" "Species" "x" "y" "dbh" "d.end" "dratio" "baf1" "baf2" "AGR" "RGR" "AGR.g" "RGR.g" "period" "year" "xmax" "ymax"
"321" 4000 38 1 14.8 31.5 23.4 23.5 0.423913043478261 0.554641501633726 0.165277980158596 0.0333333333333338 0.00142146626215251 0.000122783912877802 0.00284293252430503 3 31 34 38
"331" 4000 39 1 14.2 33.1 31.8 33.6 0.555944055944056 0.231590270836788 0.137627964916814 0.6 0.0183532590610091 0.00308190239317159 0.0367065181220183 3 31 34 38
"351" 4000 41 1 7.3 33.9 25.4 25.5 0.465201465201465 0.280100371901458 0.157141224503821 0.0333333333333338 0.00130975937996319 0.000133255888389766 0.00261951875992636 3 31 34 38
"361" 4000 42 1 6.3 34.7 13.9 13.7 0.353689567430025 0.716321927508132 0.189045614804441 -0.066666666666667 -0.00483100243418895 -0.000144513262065134 -0.0096620048683781 3 31 34 38
"371" 4000 43 1 3.1 34.7 22.3 23.2 0.467505241090147 0.345334107128524 0.150341068777648 0.3 0.0131885334020637 0.00107206849303751 0.0263770668041274 3 31 34 38
"381" 4000 44 1 14.8 35.3 25.8 25 0.447916666666667 0.470802659943712 0.13234615666806 -0.266666666666667 -0.010499555686457 -0.00106395271201574 -0.020999111372914 3 31 34 38
"391" 4000 45 1 13 36.3 15.4 15.1 0.326271186440678 0.513367147835964 0.188593412985429 -0.1 -0.00655758853290163 -0.000239546439836223 -0.0131151770658033 3 31 34 38
"401" 4000 46 1 2.9 37.1 14.6 14 0.365 0.382657921620679 0.188011707584122 -0.2 -0.013988066366344 -0.00044924774946334 -0.0279761327326881 3 31 34 38
"411" 4000 47 1 28.3 37.7 14.3 NA 0.312227074235808 0.37630233888418 0.169334700941416 NA NA NA NA 3 31 34 38
"421" 4000 48 1 30.9 37.7 19.5 21 0.382352941176471 0.27960842572368 0.163661882397091 0.5 0.0247026573845739 0.00159043128087983 0.0494053147691478 3 31 34 38
"431" 4000 49 1 26.5 37.3 27.7 28.1 0.467905405405405 0.309543071865677 0.128761826175384 0.133333333333334 0.00477905438213575 0.000584336233567712 0.00955810876427168 3 31 34 38
"441" 4000 50 1 21.2 36.1 31.5 32.1 0.497630331753555 0.249389598951662 0.136138929424279 0.2 0.00628949476812765 0.000999026463841553 0.0125789895362552 3 31 34 38
"451" 4000 51 1 27.5 36.1 28.7 28.5 0.476744186046512 0.284082757154464 0.147193777086966 -0.0666666666666664 -0.00233101183032351 -0.000299498499642226 -0.00466202366064703 3 31 34 38
"461" 4000 52 1 27.1 35.1 21 20.1 0.4 0.340098133546594 0.163422981126532 -0.3 -0.0146008742194643 -0.000968395935469051 -0.0292017484389285 3 31 34 38
"471" 4000 53 1 18 34.5 11.1 NA 0.26056338028169 0.589889529273025 0.231908725242721 NA NA NA NA 3 31 34 38
"481" 4000 54 1 19 34.1 13 NA 0.292134831460674 0.59061278935334 0.226338992705777 NA NA NA NA 3 31 34 38
"491" 4000 55 1 19 33.5 24.7 24.2 0.439501779359431 0.404047576183576 0.166981868529296 -0.166666666666667 -0.00681687015709692 -0.000640099503168921 -0.0136337403141939 3 31 34 38
"501" 4000 56 1 20.8 33.3 15.7 15 0.332627118644068 0.548998207618549 0.215014673628797 -0.233333333333333 -0.0152035037506841 -0.000562606884380372 -0.0304070075013682 3 31 34 38
"511" 4000 57 1 25.2 32.7 27.2 26.2 0.463373083475298 0.317344442184445 0.16480238177337 -0.333333333333333 -0.0124858541783001 -0.00139800873084746 -0.0249717083566003 3 31 34 38
"521" 4000 58 1 21.6 32.5 11 10.9 0.258823529411765 0.589361588330006 0.246130757561564 -0.0333333333333332 -0.00304416118775749 -5.73340659280139e-05 -0.00608832237551503 3 31 34 38
"531" 4000 59 1 18.6 31.7 26.9 28 0.458262350936968 0.339859566034737 0.167966518977903 0.366666666666667 0.0133594078558035 0.00158100650291907 0.0267188157116071 3 31 34 38
"541" 4000 60 1 19 31.7 23 23.3 0.422018348623853 0.355469856602772 0.180595225419509 0.1 0.00431971488083504 0.000363639349653018 0.00863942976167014 3 31 34 38
"551" 4000 61 1 20.4 31.3 25.1 25.2 0.443462897526502 0.341955493634861 0.173688609584642 0.0333333333333326 0.00132538279321314 0.000131685092062972 0.00265076558642626 3 31 34 38
"561" 4000 62 1 22 31.3 17.9 18 0.362348178137652 0.404929978541656 0.211669666606013 0.0333333333333338 0.00185701501648514 9.39859802198938e-05 0.00371403003297024 3 31 34 38
"571" 4000 63 1 26.3 31.3 28 28.5 0.470588235294118 0.273796113578097 0.166030766856776 0.166666666666667 0.00589985903313362 0.000739583270532594 0.0117997180662672 3 31 34 38
"581" 4000 64 1 21.4 30.9 12.9 12.4 0.290540540540541 0.462659598362798 0.225186357924259 -0.166666666666667 -0.0131769462522117 -0.000331176225565924 -0.0263538925044235 3 31 34 38
"591" 4000 65 1 20 30.7 13.8 13.2 0.304635761589404 0.434990637121587 0.237676306289715 -0.2 -0.014817254190278 -0.000424115008234622 -0.0296345083805559 3 31 34 38
"601" 4000 66 1 27.5 29.7 19.1 19.6 0.377470355731225 0.305695701560027 0.199798041681092 0.166666666666667 0.00861374372796244 0.000506581815391355 0.0172274874559249 3 31 34 38
"611" 4000 67 1 23 28.5 23.4 22.7 0.426229508196721 0.284593721211154 0.162398445142058 -0.233333333333333 -0.0101236992920996 -0.000844826624427854 -0.0202473985841991 3 31 34 38
"621" 4000 68 1 29.1 27.4 25 25.8 0.442477876106195 0.323183699495598 0.171474354868042 0.266666666666667 0.010499555686457 0.00106395271201574 0.020999111372914 3 31 34 38
"641" 4000 70 1 21.6 26.6 24.4 23.4 0.422876949740035 0.30742559805932 0.158358669855564 -0.333333333333333 -0.0139490366451668 -0.00125140107367994 -0.0278980732903337 3 31 34 38
"651" 4000 71 1 29.1 26.6 12.1 12.4 0.277522935779817 0.488628659773993 0.25168641167114 0.1 0.00816367333609864 0.000192422550032374 0.0163273466721971 3 31 34 38
"661" 4000 72 1 18.6 26.4 14.2 13.7 0.298947368421053 0.484528695610236 0.234924942077486 -0.166666666666667 -0.0119487105910453 -0.000365210145979814 -0.0238974211820906 3 31 34 38
"671" 4000 73 1 21.2 25.8 12.3 NA 0.269736842105263 0.458601479160984 0.220000540455929 NA NA NA NA 3 31 34 38
"681" 4000 74 1 22.2 25.6 25.5 25.3 0.433673469387755 0.300970199510547 0.16956622375267 -0.0666666666666664 -0.00262468547696863 -0.000265988178003937 -0.00524937095393729 3 31 34 38
"691" 4000 75 1 19.6 25.4 13.3 14.2 0.285407725321888 0.505221728493201 0.239479727203928 0.3 0.0218259764598356 0.000647953484802893 0.0436519529196712 3 31 34 38
"701" 4000 76 1 24 24.6 20.4 19.6 0.379888268156425 0.308922712251891 0.189926338456911 -0.266666666666666 -0.0133351115378997 -0.000837758040957274 -0.0266702230757993 3 31 34 38
"711" 4000 77 1 23.4 23.8 21.3 20.9 0.39010989010989 0.31658409010899 0.184488402238501 -0.133333333333334 -0.00631930458153805 -0.000441917366604966 -0.0126386091630761 3 31 34 38
"721" 4000 78 1 26.3 23.2 11.2 10.7 0.262295081967213 0.451446949071635 0.249869353222208 -0.166666666666667 -0.0152233456110628 -0.000286670329640068 -0.0304466912221255 3 31 34 38
"731" 4000 79 1 32.7 23.2 31.5 34.2 0.498417721518987 0.183188675559495 0.150631934274502 0.900000000000001 0.0274126994123241 0.00464405934016911 0.054825398824648 3 31 34 38
"741" 4000 80 1 21.6 22.8 12.3 NA 0.269736842105263 0.478842107352736 0.232894101840588 NA NA NA NA 3 31 34 38
"751" 4000 81 1 26.9 22.8 26 27 0.452173913043478 0.309748345004957 0.140648135236469 0.333333333333333 0.0125801093276157 0.00138753675533549 0.0251602186552313 3 31 34 38
"761" 4000 82 1 31.5 22 18.1 19.1 0.36491935483871 0.629332849190554 0.198909660301707 0.333333333333333 0.0179254655936014 0.000973893722612835 0.0358509311872027 3 31 34 38
"771" 4000 83 1 29.1 21 11.5 11.5 0.267441860465116 0.538723793912354 0.230537034220737 0 0 0 0 3 31 34 38
"781" 4000 84 1 20.8 20.8 22 21.7 0.397830018083183 0.373001754190331 0.154564955159121 -0.1 -0.00457673093730067 -0.000343218997404686 -0.00915346187460136 3 31 34 38
"791" 4000 85 1 21.2 20 29 28.3 0.465489566613162 0.30590005910332 0.139964402709812 -0.233333333333333 -0.00814467511242734 -0.00105007734446238 -0.0162893502248546 3 31 34 38
"801" 4000 86 1 29.7 17.8 19.6 22.1 0.383561643835616 0.346903961768962 0.180583149447533 0.833333333333333 0.0400160140957452 0.00272925861780613 0.0800320281914904 3 31 34 38
"811" 4000 87 1 27.7 17 15 14.7 0.321199143468951 0.379393457412337 0.204435821786648 -0.1 -0.00673423577250649 -0.000233263254529043 -0.013468471545013 3 31 34 38
"821" 4000 88 1 21 13.8 26.1 27.4 0.451557093425606 0.306507935599629 0.139989270127101 0.433333333333332 0.0162025663551256 0.00182081474214308 0.0324051327102511 3 31 34 38
"831" 4000 89 1 21.2 11.2 28.5 29.5 0.473421926910299 0.324927037536195 0.140628348629824 0.333333333333333 0.0114953920237231 0.00151843644923506 0.0229907840474461 3 31 34 38
"841" 4000 90 1 27.9 10.8 23.8 22.8 0.428828828828829 0.512085912034201 0.159958716645171 -0.333333333333333 -0.0143083482390113 -0.00121998514714404 -0.0286166964780227 3 31 34 38
"851" 4000 91 1 25.9 10.4 31.7 32.1 0.582720588235294 0.201792719923908 0.137082707462818 0.133333333333334 0.00417978308424513 0.000668112037663426 0.00835956616849014 3 31 34 38
"861" 4000 92 1 25.2 9.7 12.6 12 0.284424379232506 0.918847815683024 0.209532638804417 -0.2 -0.0162633880564773 -0.000386415896391545 -0.0325267761129547 3 31 34 38
"871" 4000 93 1 24 9.5 20 19.9 0.386847195357834 0.551841442381553 0.169799905299297 -0.0333333333333338 -0.0016708472745148 -0.000104457955731864 -0.00334169454902962 3 31 34 38
"881" 4000 94 1 28.1 8.3 17.8 17.3 0.35959595959596 0.501439208657301 0.177162734574545 -0.166666666666667 -0.00949731859810205 -0.000459457925587507 -0.0189946371962041 3 31 34 38
"891" 4000 95 1 32.1 8.5 12.5 12.1 0.355113636363636 0.397390969625259 0.214419655525579 -0.133333333333333 -0.0108410639018534 -0.000257610597594363 -0.0216821278037067 3 31 34 38
"901" 4000 96 1 29.7 7.7 17.2 15.6 0.431077694235589 0.371726696497277 0.175907888379879 -0.533333333333333 -0.0325461565213053 -0.00137392318716993 -0.0650923130426106 3 31 34 38
"911" 4000 97 1 31.5 7.5 12.5 NA 0.355113636363636 0.443175778479034 0.190977228937405 NA NA NA NA 3 31 34 38
"921" 4000 98 1 26.5 6.7 16 16.4 0.335429769392034 0.482886838340931 0.177759539113289 0.133333333333333 0.00823087086345714 0.000339292006587696 0.0164617417269142 3 31 34 38
"941" 4000 100 1 30.3 5.5 22.5 22.1 0.497787610619469 0.448303328176222 0.140378991472959 -0.133333333333333 -0.0059792335622224 -0.000467050107833683 -0.0119584671244449 3 31 34 38
"951" 4000 101 1 20 5.3 24.3 25 0.480237154150198 0.334839216555695 0.14401622535624 0.233333333333333 0.00946649150723265 0.000903469687294866 0.0189329830144654 3 31 34 38
"961" 4000 102 1 19.8 4.7 18 17.6 0.406320541760722 0.404276380559427 0.166910919000152 -0.133333333333333 -0.00749095195068617 -0.000372802328225987 -0.0149819039013723 3 31 34 38
"971" 4000 103 1 28.1 4.7 13.7 NA 0.376373626373626 0.510152617819326 0.185676917466062 NA NA NA NA 3 31 34 38
"981" 4000 104 1 30.5 3.5 22.7 23 0.417279411764706 0.281798644122814 0.146939568874451 0.1 0.0043764304805976 0.000358926960672637 0.0087528609611952 3 31 34 38
"991" 4000 105 1 22.4 1.7 26.3 27.2 0.536734693877551 0.221481877842057 0.128241194353534 0.3 0.0112160113727442 0.0012605640522529 0.0224320227454885 3 31 34 38
"1001" 4000 106 1 30.9 1.7 20.2 18.9 0.470862470862471 0.489611807571134 0.145581256670974 -0.433333333333334 -0.0221735607805208 -0.00133072628818308 -0.0443471215610417 3 31 34 38
"1011" 4000 107 1 28.3 0.3 19.9 19.5 0.467136150234742 0.360720575610897 0.140755621636985 -0.133333333333333 -0.00676842205358186 -0.000412595835171456 -0.0135368441071636 3 31 34 38
"1021" 4000 108 1 31.1 0.1 15 14.5 0.397877984084881 0.437536635157394 0.166586718379362 -0.166666666666667 -0.0113005172252271 -0.000386154097003746 -0.0226010344504543 3 31 34 38
"1031" 4000 109 1 8.3 10.6 12.2 13 0.376543209876543 0.37535707610733 0.201425703554816 0.266666666666667 0.0211711352407753 0.000527787565803086 0.0423422704815507 3 31 34 38
"1041" 4000 110 1 7.1 24.6 12 11.9 0.316622691292876 0.465878602001336 0.2258998261387 -0.0333333333333332 -0.00278941655683886 -6.25700536839961e-05 -0.00557883311367768 3 31 34 38
"1051" 4000 111 1 7.5 3.7 11.7 12 0.349253731343284 0.511600789219271 0.197589599611473 0.1 0.00843926932809667 0.000186139364725196 0.0168785386561933 3 31 34 38
"1061" 4000 112 1 10.6 5.5 11.8 11.8 0.36875 0.388828373440672 0.19808748498966 0 0 0 0 3 31 34 38
"1071" 4000 113 1 13 5.5 10.8 NA 0.348387096774194 0.444056976680795 0.205937498290095 NA NA NA NA 3 31 34 38
"1081" 4000 114 1 15 5.3 11.9 11.3 0.370716510903427 0.407252990970829 0.196583477705146 -0.2 -0.0172452247997296 -0.000364424747816416 -0.0344904495994592 3 31 34 38
"1091" 4000 115 1 11.4 8.3 12.2 13 0.376543209876543 0.516134105809538 0.205920290593652 0.266666666666667 0.0211711352407753 0.000527787565803086 0.0423422704815507 3 31 34 38
"1101" 4000 116 1 5.3 7.5 11.7 12.3 0.349253731343284 0.495239343006607 0.213975832181496 0.2 0.0166701401915538 0.000376991118430777 0.0333402803831077 3 31 34 38
"1111" 4000 117 1 7.9 10.6 11.8 12.5 0.36875 0.369457602078359 0.220746432156873 0.233333333333333 0.0192097042788787 0.000445320758646353 0.0384194085577575 3 31 34 38
"1121" 4000 118 1 5.7 17.2 11.9 12.1 0.314814814814815 0.524715054752673 0.226714783915464 0.0666666666666664 0.00555568416173721 0.000125663706143591 0.0111113683234745 3 31 34 38
"1131" 4000 119 1 1.9 24 10.7 10.9 0.292349726775956 0.483880091768401 0.231258851661606 0.066666666666667 0.00617301592241251 0.000113097335529232 0.012346031844825 3 31 34 38
"1141" 4000 120 1 16.2 25.2 12.1 12.4 0.266519823788546 0.666244423289918 0.224792238304599 0.1 0.00816367333609864 0.000192422550032374 0.0163273466721971 3 31 34 38
"1151" 4000 121 1 1.5 35.1 13.3 13.5 0.312941176470588 0.455106116777975 0.189849608306043 0.0666666666666664 0.00497521673889186 0.000140324471860344 0.00995043347778376 3 31 34 38
"1161" 4000 122 1 26.9 36.5 11.7 NA 0.270833333333333 0.465437209296843 0.188555242291221 NA NA NA NA 3 31 34 38
"1171" 4000 123 1 27.7 36.7 10.9 NA 0.257075471698113 0.453442763925366 0.225442323571476 NA NA NA NA 3 31 34 38
"1181" 4000 124 1 33.1 37.1 12.7 14.6 0.287330316742081 0.31571434614735 0.177024958029887 0.633333333333333 0.0464731784165817 0.00135795342451419 0.0929463568331634 3 31 34 38
"1191" 4000 125 1 21 31.3 10.7 NA 0.253554502369668 0.526792863875292 0.243163485834776 NA NA NA NA 3 31 34 38
"1201" 4000 126 1 21.8 29.1 11.8 10.7 0.272517321016166 0.421140268883934 0.229526926372494 -0.366666666666667 -0.0326185966679196 -0.000647953484802895 -0.0652371933358391 3 31 34 38
"1211" 4000 127 1 18.4 23 14.3 NA 0.300420168067227 0.652342477362457 0.188863241416428 NA NA NA NA 3 31 34 38
"1221" 4000 128 1 24 12.8 12.4 12.4 0.281179138321995 0.599121665487079 0.222146426339868 0 0 0 0 3 31 34 38
"1231" 4000 129 1 21 9.7 11 10.6 0.257611241217799 0.5141976666466 0.229257315358976 -0.133333333333333 -0.0123470905601164 -0.000226194671058465 -0.0246941811202328 3 31 34 38
"1241" 4000 130 1 22.1 3.8 11.5 11.6 0.304232804232804 0.660471234047154 0.205074226886356 0.0333333333333332 0.00288602091437151 6.04756585816027e-05 0.00577204182874297 3 31 34 38
"1251" 4000 131 1 7.3 30.3 10.5 NA 0.292479108635098 0.543144370495478 0.25886748057581 NA NA NA NA 3 31 34 38
"128" 4000 7 1 9.8 3.3 20 22.4 0.45766590389016 0.317071344782729 0.134666500570939 0.799999999999999 0.0377762284356677 0.00266407057024414 0.0755524568713354 3 34 34 38
"212" 4000 8 1 4.5 4.3 23.7 28.1 0.518599562363238 0.204654441364264 0.119910714196751 1.46666666666667 0.0567648427328716 0.00596693164671822 0.113529685465743 3 34 34 38
"310" 4000 9 1 1.1 4.7 15.7 16.9 0.398477157360406 0.438606807358714 0.139943610028129 0.4 0.0245509698582551 0.00102415920507027 0.0491019397165102 3 34 34 38
"412" 4000 10 1 3.9 6.7 19.5 22.2 0.451388888888889 0.452044680829769 0.136679478076522 0.9 0.0432259411028442 0.00294759930723062 0.0864518822056883 3 34 34 38
"512" 4000 11 1 15.8 7.5 16 17.5 0.421052631578947 0.436321266283663 0.165810382442634 0.5 0.029870719563229 0.00131554192369072 0.059741439126458 3 34 34 38
"612" 4000 12 1 13.6 9.7 22 26.7 0.481400437636761 0.220468648196957 0.144058182600635 1.56666666666667 0.0645403706826293 0.00599232618733473 0.129080741365259 3 34 34 38
"712" 4000 13 1 2.7 12.8 15.1 15.7 0.362980769230769 0.318301288766297 0.160676687862535 0.2 0.0129886561777946 0.000483805268652829 0.0259773123555892 3 34 34 38
"812" 4000 14 1 14 13.2 16.6 18.4 0.430051813471503 0.405862565232445 0.171225260798684 0.599999999999999 0.0343159897508141 0.00164933614313464 0.0686319795016282 3 34 34 38
"910" 4000 15 1 12 13.4 11.2 NA 0.337349397590361 0.465569073916307 0.209184053930086 NA NA NA NA 3 34 34 38
"1012" 4000 16 1 10.2 14.8 19.7 23.1 0.47242206235012 0.290218370993814 0.156931294423385 1.13333333333333 0.0530713272612684 0.00380970469125323 0.106142654522537 3 34 34 38
"1112" 4000 17 1 3.1 14.8 16.6 18.4 0.385150812064965 0.346839616377256 0.157750256523386 0.599999999999999 0.0343159897508141 0.00164933614313464 0.0686319795016282 3 34 34 38
"129" 4000 18 1 8.6 15.6 20.8 23.3 0.439746300211417 0.310596449700113 0.151585073887978 0.833333333333333 0.0378334579547942 0.00288633825048562 0.0756669159095884 3 34 34 38
"132" 4000 19 1 4.9 15.8 16.6 17.3 0.385150812064965 0.387922873504298 0.164981628740533 0.233333333333333 0.0137679353804119 0.000621249947247382 0.0275358707608238 3 34 34 38
"142" 4000 20 1 4.1 16.8 13.1 NA 0.330808080808081 0.477860343248229 0.184672445501735 NA NA NA NA 3 34 34 38
"152" 4000 21 1 14.8 17 20.4 21.6 0.371584699453552 0.367167639481732 0.156428889379904 0.400000000000001 0.0190528046133163 0.00131946891450772 0.0381056092266325 3 34 34 38
"172" 4000 23 1 7.9 20.4 17.7 20.2 0.400452488687783 0.475768215595264 0.171169218184058 0.833333333333333 0.0440393216091252 0.00248054919939694 0.0880786432182504 3 34 34 38
"182" 4000 24 1 5.1 20.6 26.5 29.2 0.469858156028369 0.228061989877594 0.137915289408792 0.9 0.0323413254273532 0.0039372009931114 0.0646826508547063 3 34 34 38
"192" 4000 25 1 5.1 20.8 23.5 26.6 0.47 0.897480431329874 0.142928251899605 1.03333333333333 0.0413035982125134 0.00406600629190859 0.0826071964250268 3 34 34 38
"202" 4000 26 1 2.1 21.4 18.1 19.4 0.405829596412556 0.450636079421654 0.163817769156832 0.433333333333332 0.0231203759325008 0.00127627201552085 0.0462407518650015 3 34 34 38
"213" 4000 27 1 16.2 22.6 34.5 37.9 0.506607929515419 0.208618943776744 0.110445195379066 1.13333333333333 0.0313305960170222 0.00644445373006387 0.0626611920340444 3 34 34 38
"222" 4000 28 1 12.2 22.6 21.6 23.7 0.385026737967914 0.421270858002864 0.16348393624462 0.699999999999999 0.0309272444836554 0.00249049757613331 0.0618544889673107 3 34 34 38
"232" 4000 29 1 8.6 24 14.8 NA 0.358353510895884 0.407947373333345 0.187356931167336 NA NA NA NA 3 34 34 38
"242" 4000 30 1 5.5 25.8 25.2 28.8 0.48742746615087 0.303309351252604 0.138154970771461 1.2 0.0445104642081743 0.00508938009881547 0.0890209284163484 3 34 34 38
"252" 4000 31 1 4.9 26 16.1 16.6 0.377934272300469 0.373364284286759 0.17066036158093 0.166666666666667 0.0101944744573601 0.000428041999051609 0.0203889489147201 3 34 34 38
"262" 4000 32 1 13.4 28.3 30.2 33.4 0.473354231974922 0.321971429861878 0.118585364996145 1.06666666666667 0.0335713252006102 0.00532814114048829 0.0671426504012205 3 34 34 38
"272" 4000 33 1 10.6 28.5 18 18.7 0.348837209302326 0.383646765873729 0.17268528532996 0.233333333333333 0.0127172553214587 0.000672562627256016 0.0254345106429175 3 34 34 38
"292" 4000 35 1 0.1 28.3 13 NA 0.303030303030303 0.625285614826027 0.198057564561797 NA NA NA NA 3 34 34 38
"302" 4000 36 1 1.5 30.3 29.9 32.4 0.530141843971631 0.202128519456731 0.111352498966341 0.833333333333333 0.0267666474672143 0.00407752546497175 0.0535332949344286 3 34 34 38
"322" 4000 38 1 14.8 31.5 23.5 25.4 0.411558669001751 0.568908521887017 0.121069876336035 0.633333333333333 0.0259162509581259 0.0024323781120419 0.0518325019162518 3 34 34 38
"332" 4000 39 1 14.2 33.1 33.6 37.9 0.511415525114155 0.242606778627114 0.102288632982392 1.43333333333333 0.0401416817064074 0.00804902217788484 0.0802833634128147 3 34 34 38
"352" 4000 41 1 7.3 33.9 25.5 28.5 0.46028880866426 0.282881549352843 0.127016235948932 1 0.0370752117034081 0.00424115008234622 0.0741504234068162 3 34 34 38
"362" 4000 42 1 6.3 34.7 13.7 13.9 0.314220183486239 0.394506323643509 0.18783007558451 0.066666666666667 0.00483100243418894 0.000144513262065134 0.00966200486837812 3 34 34 38
"372" 4000 43 1 3.1 34.7 23.2 26.1 0.436911487758945 0.352641101681148 0.142941321476357 0.966666666666667 0.0392610118854612 0.00374294584736444 0.0785220237709224 3 34 34 38
"382" 4000 44 1 14.8 35.3 25 27.8 0.426621160409556 0.491625991400838 0.13324466964761 0.933333333333334 0.0353867319427969 0.00387044214922263 0.0707734638855938 3 34 34 38
"392" 4000 45 1 13 36.3 15.1 16.3 0.31006160164271 0.532912661356642 0.156717996533249 0.4 0.0254901213306127 0.000986460093227196 0.0509802426612254 3 34 34 38
"402" 4000 46 1 2.9 37.1 14 15.1 0.318906605922551 0.378785719834946 0.157795533564602 0.366666666666667 0.0252124714018733 0.000838019840345076 0.0504249428037466 3 34 34 38
"422" 4000 48 1 30.9 37.7 21 24 0.395480225988701 0.271991387148956 0.125635594995766 1 0.0445104642081742 0.00353429173528852 0.0890209284163484 3 34 34 38
"432" 4000 49 1 26.5 37.3 28.1 31.3 0.466777408637874 0.310245186477458 0.120719720307151 1.06666666666667 0.0359495070688025 0.00497628276328623 0.0718990141376049 3 34 34 38
"442" 4000 50 1 21.2 36.1 32.1 35.9 0.488584474885845 0.253943543983521 0.116293377880351 1.26666666666667 0.037293755119421 0.00676489618073002 0.074587510238842 3 34 34 38
"452" 4000 51 1 27.5 36.1 28.5 30.3 0.47029702970297 0.28778001574345 0.111146170099469 0.6 0.0204145417469062 0.0027708847204662 0.0408290834938124 3 34 34 38
"462" 4000 52 1 27.1 35.1 20.1 20.9 0.385057471264368 0.350924028677565 0.143230487100851 0.266666666666666 0.0130097813019117 0.000858701991981207 0.0260195626038234 3 34 34 38
"492" 4000 55 1 19 33.5 24.2 25.6 0.429840142095915 0.412069564613595 0.125820286556673 0.466666666666667 0.018746572774292 0.00182526533173567 0.037493145548584 3 34 34 38
"502" 4000 56 1 20.8 33.3 15 NA 0.318471337579618 0.566986035383409 0.178429318479335 NA NA NA NA 3 34 34 38
"513" 4000 57 1 25.2 32.7 26.2 27.9 0.449399656946827 0.326408862769428 0.147884679074638 0.566666666666666 0.0209557593534229 0.00240776896958877 0.0419115187068457 3 34 34 38
"522" 4000 58 1 21.6 32.5 10.9 11 0.253488372093023 0.597670967716131 0.207087837787783 0.0333333333333332 0.00304416118775749 5.73340659280139e-05 0.00608832237551505 3 34 34 38
"532" 4000 59 1 18.6 31.7 28 30.7 0.454545454545455 0.342414937098203 0.13190487357423 0.9 0.0306860481393158 0.00414925849722872 0.0613720962786317 3 34 34 38
"542" 4000 60 1 19 31.7 23.3 25 0.42057761732852 0.35652170583225 0.154796356838488 0.566666666666666 0.0234741547655153 0.00214963477321882 0.0469483095310306 3 34 34 38
"552" 4000 61 1 20.4 31.3 25.2 28 0.43979057591623 0.344511255182238 0.15369387274597 0.933333333333334 0.0351201718859421 0.00389976368065613 0.0702403437718842 3 34 34 38
"562" 4000 62 1 22 31.3 18 19.2 0.359281437125749 0.407631214366782 0.183685142713005 0.4 0.0215128403791904 0.0011686724671354 0.0430256807583808 3 34 34 38
"572" 4000 63 1 26.3 31.3 28.5 30.9 0.47029702970297 0.273956181474599 0.147093499272824 0.799999999999999 0.026950698876365 0.00373221207246468 0.05390139775273 3 34 34 38
"582" 4000 64 1 21.4 30.9 12.4 13.5 0.278651685393258 0.47636827234848 0.206550987266969 0.366666666666667 0.0283310709444642 0.000745866455839777 0.0566621418889285 3 34 34 38
"592" 4000 65 1 20 30.7 13.2 NA 0.291390728476821 0.448982822798174 0.214374224998715 NA NA NA NA 3 34 34 38
"602" 4000 66 1 27.5 29.7 19.6 20.2 0.364312267657993 0.314438529186504 0.172249622876019 0.199999999999999 0.0100510127235625 0.000625176938064366 0.0201020254471249 3 34 34 38
"613" 4000 67 1 23 28.5 22.7 24.4 0.414233576642336 0.291687322359655 0.159144647394001 0.566666666666666 0.0240727359372664 0.00209622769810779 0.0481454718745328 3 34 34 38
"622" 4000 68 1 29.1 27.4 25.8 28.5 0.43 0.331487667305289 0.151704780037374 0.9 0.0331765317823444 0.00383824082452333 0.0663530635646887 3 34 34 38
"642" 4000 70 1 21.6 26.6 23.4 24.1 0.404145077720207 0.319532061872867 0.157387025630465 0.233333333333334 0.00982527271098456 0.000870482964432176 0.0196505454219691 3 34 34 38
"652" 4000 71 1 29.1 26.6 12.4 13.1 0.266094420600858 0.502942753328957 0.20452397977398 0.233333333333333 0.0183052525320382 0.000467311907221483 0.0366105050640765 3 34 34 38
"662" 4000 72 1 18.6 26.4 13.7 NA 0.284232365145228 0.502100694512245 0.211069425902242 NA NA NA NA 3 34 34 38
"682" 4000 74 1 22.2 25.6 25.3 28.5 0.423076923076923 0.307553558677255 0.152110404648212 1.06666666666667 0.0396998971803767 0.00450713826035016 0.0793997943607535 3 34 34 38
"692" 4000 75 1 19.6 25.4 14.2 15.8 0.291581108829569 0.497681044067075 0.189009129117307 0.533333333333334 0.035589325141902 0.00125663706143592 0.0711786502838041 3 34 34 38
"702" 4000 76 1 24 24.6 19.6 21 0.362292051756007 0.320792582641108 0.17086284683458 0.466666666666666 0.0229976238289838 0.00148806772025036 0.0459952476579675 3 34 34 38
"713" 4000 77 1 23.4 23.8 20.9 21.9 0.377256317689531 0.325306825113527 0.150586512947823 0.333333333333333 0.0155791592838966 0.00112050137978036 0.0311583185677932 3 34 34 38
"722" 4000 78 1 26.3 23.2 10.7 NA 0.238307349665924 0.481262054789204 0.230724660575387 NA NA NA NA 3 34 34 38
"732" 4000 79 1 32.7 23.2 34.2 39.7 0.515837104072398 0.176914623165442 0.128864054588176 1.83333333333333 0.0497085145415284 0.0106408361170964 0.0994170290830569 3 34 34 38
"752" 4000 81 1 26.9 22.8 27 30.8 0.441176470588235 0.316717136807641 0.131188516306694 1.26666666666667 0.0438926079917333 0.00575016175362052 0.0877852159834665 3 34 34 38
